trip_id,date,vehicle_id,vehicle_type,vehicle_age_years,last_maintenance,route_id,route_distance_km,terrain,actual_distance_km,fuel_consumed_liters,fuel_cost_mxn,kpl,load_factor
144,2025-03-29 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R000,610,Hilly,611.5289185168295,207.86276661698076,4938.603019514858,2.9419839275191886,1.0402604266193423
145,2025-01-18 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R000,610,Hilly,639.8948057580578,295.3869690681111,7413.20659413918,2.166293278870095,0.9801861206631273
146,2025-03-14 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R004,882,Mountainous,907.4187613806893,625.1974749515084,14617.328395091974,1.4514114303661743,0.9355442597355006
147,2025-09-06 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,638.8122546505629,266.1722491249145,6802.259927973278,2.399995704851893,0.811867289225896
148,2025-09-21 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,894.3638691098375,285.5913077095891,7426.825936237521,3.1316214638412405,1.1816132510340163
149,2025-04-15 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R003,799,Hilly,661.8940495848285,324.2037221918137,7765.960083500158,2.041599168294625,0.9675791160749901
150,2025-06-23 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,918.4340704718438,296.8668257329836,5963.698887863379,3.0937578431142314,1.1653147790304947
151,2025-01-15 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,551.8548121307789,276.6662347292577,6098.735127603445,1.9946590615613697,0.9795412286698832
152,2025-10-15 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,781.8756774419458,394.73145073652773,8888.611330452231,1.9807787699283836,0.9225253995112851
153,2025-10-12 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,492.796653138839,260.40165628902304,5724.660641238493,1.8924482284854514,0.8667440806795011
154,2024-12-18 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,889.4463765803384,285.6262088031028,6660.894612142845,3.11402227515291,1.0383955368733928
155,2025-04-17 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R003,799,Hilly,649.0934707778223,218.39518218883046,4585.068729487668,2.9721052647425084,0.9536826851943201
156,2025-06-14 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R002,575,Mountainous,688.817333803644,357.94871507538227,6911.129016029696,1.9243464350991801,0.9896025713932624
157,2025-05-12 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,529.5366473508435,161.2577347811174,3447.7527145849585,3.2837906849529306,1.1334599847750342
158,2025-02-09 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,993.7518449461696,313.77393765256005,7438.195852401559,3.167094923118009,1.1998855216623656
159,2025-07-23 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,810.0577299126506,234.9717432676045,5100.035001857319,3.447468698353625,1.1627771235339335
160,2025-10-12 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,1051.6923470157953,465.97970877050295,10244.08114921319,2.25694880532611,0.8595183877620463
161,2025-06-16 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R001,781,Hilly,752.1293067584604,237.5000765518972,4404.732856666164,3.1668592182289648,1.1462308582498208
162,2025-04-16 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,820.547500465519,242.4237885344811,5333.1082641449975,3.3847647766993316,0.9793276221477689
163,2025-08-06 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,508.46214168945676,246.6354291392809,5918.116164858392,2.0615940842883367,1.121774883071802
164,2024-12-19 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,864.1346174053411,289.24292329171607,5791.133570064575,2.987573931182468,1.1075691128430565
165,2025-04-05 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R000,610,Hilly,628.7979221287063,234.2128842868864,5949.169237066577,2.684728143984147,1.0196521345108691
166,2025-08-09 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R002,575,Mountainous,552.3003855705338,249.51993506090085,5978.312389568452,2.213451944974788,0.8844449884664545
167,2025-05-26 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,678.4854488375379,239.58796670515517,4957.286080966907,2.8318844980745816,0.9431256336454196
168,2025-09-25 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R000,610,Hilly,558.7527090222407,283.9079824323793,6609.0080263300015,1.9680767840168896,0.8938613767103397
169,2024-11-22 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,848.1780957689535,508.7181333323251,11241.48310620024,1.6672849662602314,0.8756158098910127
170,2025-05-25 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,722.6898894535988,351.09339953612744,7833.861322852542,2.058397823509166,0.9081573145538102
171,2025-01-31 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R003,799,Hilly,640.5945009802388,289.0203298330028,6524.77777544692,2.216434052754618,1.0530847514994404
172,2024-11-15 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,1058.2116923704746,488.6016089352553,9411.218357475727,2.165796577453961,0.9901626431400294
173,2025-02-01 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,849.6198523091298,450.96213028372256,9609.685228337223,1.884015963323998,1.020827745861351
174,2025-03-09 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,532.5942890655705,251.482645569977,6016.714465539579,2.1178172667082586,1.0606559041909107
175,2025-03-21 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,618.2502220822832,207.64949326938697,5267.153378032437,2.977374094913959,1.017522291146495
176,2024-11-05 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,851.2451703860113,360.5742275805389,7588.604692446185,2.3608042540862817,1.162426354274546
177,2025-06-08 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R004,882,Mountainous,799.2976234677963,262.17869775227655,5769.0701545706215,3.048674931717849,1.122862214945953
178,2025-06-04 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,884.0179987778603,301.84552678242153,6728.810714625841,2.92870995373433,1.070232036780104
179,2025-05-28 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,657.6870860433125,213.03305708182137,4850.107811055545,3.087253664067306,1.0989777626386776
180,2025-01-21 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R004,882,Mountainous,925.1875327444836,624.9539202702225,14963.484748594978,1.4804091993605604,0.8783332336537081
181,2025-08-20 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R000,610,Hilly,656.3835602100338,274.8007747257969,7117.309789382812,2.388579729678673,0.8242515704265874
182,2024-10-28 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R003,799,Hilly,897.1061708865244,415.7770302311469,8773.332538101942,2.1576616928255694,0.8304956871894258
183,2025-05-21 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,658.8182712876767,287.7741689164942,6026.086223078073,2.2893586098022976,0.9567433185636316
184,2024-12-30 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R003,799,Hilly,699.9584048708793,298.0819819707252,6441.447120642061,2.3482076985774425,1.0489373058468985
185,2025-08-04 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,678.6491171099151,331.7386801313153,7255.146790790009,2.0457340604396177,0.8928159315604424
186,2025-01-15 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,655.0496806083413,312.58195409357967,6890.448867209899,2.0956093978868493,0.8888303482773282
187,2025-01-22 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,470.3295987689917,169.72764332663155,3830.291125310415,2.7710842473896142,1.1678124098624199
188,2025-01-24 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R004,882,Mountainous,904.6053173724652,335.6449876429899,8340.211407672636,2.6951253576730068,1.1150196343435117
189,2025-01-22 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,767.418241198936,511.29774370519607,11538.598967855702,1.5009224090013076,0.815571985330267
190,2025-10-12 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R004,882,Mountainous,1039.509857839463,500.4670996451157,11002.250709163203,2.077079309662085,0.9412201566401209
191,2024-12-02 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,476.36640558988955,230.8688135782724,4948.999242128575,2.0633640300160554,1.142012080647974
192,2025-09-12 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,566.5575402527433,217.27504990585564,4790.715281918228,2.6075591306881774,1.1299151425111147
193,2025-04-22 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R003,799,Hilly,736.4219107957554,323.15351715737,7112.483007114978,2.278860887152687,1.189231265188933
194,2025-09-05 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R001,781,Hilly,880.3515564309276,311.77988893882986,8089.7428324809225,2.8236316313642975,1.0438524046627609
195,2025-02-12 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,498.4838999202439,274.3107484800157,7151.089068963052,1.8172233595744784,1.017798783641546
196,2025-07-05 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,1048.6697756613485,398.26983145727746,8347.539946984542,2.633063548459707,1.083395878997119
197,2025-01-19 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,707.4005140130304,445.03835255411417,9336.296622675807,1.5895270822238055,0.8207581198073644
198,2025-09-28 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,762.0398703123135,298.700876442433,7019.50098199377,2.551180563607008,1.1144822609044231
199,2025-09-27 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,640.9413086459471,207.25089369870003,5429.962668579012,3.0925864646824794,1.018572126431139
200,2025-05-04 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,799.4843414889228,284.0437963258727,6661.150438691276,2.8146516552387744,0.926619866107148
201,2025-09-16 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R002,575,Mountainous,602.8972632814103,371.9691951523742,9278.171637061567,1.6208257864859974,0.9227106398088565
202,2025-01-28 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R003,799,Hilly,953.0630320303017,530.9668607964061,13286.837677005069,1.7949576563041738,0.8821605633912117
203,2025-01-15 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,579.3012287075368,214.95339623737806,4738.358584716468,2.69500849415657,1.1921474963768741
204,2024-11-09 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R001,781,Hilly,786.2451769836367,364.6003236307397,7408.7219796652425,2.1564577045738744,0.8296168871649392
205,2025-08-10 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,785.5838988491755,405.39842719826805,9556.779579923388,1.9378069724601332,0.9721498998763173
206,2025-09-10 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,864.037098039862,694.6524888440173,16646.356597689046,1.2438407864596015,0.8696326701245718
207,2025-08-28 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,918.3471321280921,371.9631450755746,8832.89403180997,2.468919688109166,1.1745068557652876
208,2025-03-10 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,858.8574909455319,325.71871344753544,7751.8688038833525,2.6368073294133003,0.9736083890835036
209,2025-01-04 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,669.6498974648227,232.12665305671717,4765.189395252982,2.8848470808787408,1.127347826592535
210,2024-12-25 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,569.2605087205172,220.53784228934887,4759.216506705727,2.5812373187801443,1.0379212858711158
211,2025-09-26 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R000,610,Hilly,619.3529941543941,254.44704192145846,6423.153369640441,2.43411355650805,1.1683066433853428
212,2025-08-03 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,523.2305822406148,163.20365618066333,4163.046594898156,3.2059979199326794,0.9997727079467341
213,2025-09-23 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R000,610,Hilly,587.9597370237423,208.37003184387854,5068.0158949332745,2.821709685509247,0.8421572872431221
214,2025-06-22 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R002,575,Mountainous,645.3442425021016,231.50835398705823,4976.919624151631,2.787563521522759,1.130595236078305
215,2025-03-01 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R001,781,Hilly,726.8743701301847,311.50146503665644,7312.289938190853,2.33345409802374,1.1655153775493037
216,2025-04-18 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R001,781,Hilly,886.5625763037034,381.467739902803,8584.205315705607,2.324082703637265,1.1435267084672618
217,2025-09-01 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R003,799,Hilly,734.0530235735442,266.90593076408055,7082.764095243364,2.7502312199363503,1.0127556316030057
218,2025-06-26 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R004,882,Mountainous,791.5877614345877,448.6550311260104,10484.830195379098,1.7643572600710686,0.9244009978930721
219,2025-02-27 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,704.2920172321501,233.6132256222645,6127.830141436594,3.01477801762362,0.9647458961669984
220,2025-10-12 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R003,799,Hilly,883.6303907979849,292.8046733577884,6437.007402447474,3.0178151894394314,1.0049139028973941
221,2024-10-30 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R001,781,Hilly,703.9222926124962,287.7112774813577,6821.377332095559,2.446627392484144,1.0513705826458348
222,2024-11-17 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R004,882,Mountainous,848.3318219793374,415.06103313571185,7956.536657327617,2.043872477188095,1.0042247181637352
223,2025-07-21 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,731.7443930844132,333.46817369092247,7246.712402120183,2.194345520249366,0.8266258911656892
224,2025-09-10 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,578.1535919036568,213.42155187999103,5114.343236772413,2.708974734795097,1.0826537053870386
225,2025-09-19 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,615.8188854093988,252.7032261315273,6200.667662508883,2.436925301020402,1.008429276203355
226,2025-05-20 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R002,575,Mountainous,610.4505295164108,178.00150881161315,3870.50447908087,3.4294682870496205,1.1034861284655682
227,2025-08-11 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R000,610,Hilly,540.4386834368806,285.6496484834852,7349.336136442108,1.8919634114940145,0.9255307232897663
228,2025-01-25 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R002,575,Mountainous,632.0935512063361,257.9466757421647,5929.507357389975,2.4504814779553765,1.013300559711641
229,2024-12-23 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R004,882,Mountainous,983.1507026015386,421.91218857281376,8121.581933685578,2.330225884033369,0.9846091710354428
230,2025-10-15 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R000,610,Hilly,613.4650537622787,191.6406585288149,4315.38790637571,3.2011216120405823,0.9715939727363562
231,2025-07-05 12:48:17.171486,V008,Truck C,2,2025-08-07 12:48:17.169475,R000,610,Hilly,683.5289100172092,192.9787275787119,4044.7392951839647,3.5419909675713477,1.1612374911506154
232,2024-12-23 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R001,781,Hilly,829.2164425159257,245.19443514224608,4719.860550669621,3.381873010432996,1.0264722764900283
233,2025-08-10 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R003,799,Hilly,824.8717414122622,249.5383168818829,5882.56522766159,3.305591508829119,1.1457732987473457
234,2024-12-23 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,861.9113430301726,320.15056565747705,6162.725610981615,2.6922062163473264,1.0532290613998052
235,2024-12-12 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R004,882,Mountainous,764.6435609731363,310.94106897328174,6384.633286121616,2.459126944851534,0.9492490473689534
236,2025-03-05 12:48:17.171486,V004,Truck A,8,2024-11-15 12:48:17.169475,R003,799,Hilly,824.480479808273,371.71997319799664,8563.303553735215,2.218015009296026,0.8816666236672972
237,2025-05-20 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R000,610,Hilly,644.7889369189668,217.3191926250436,4725.43695871522,2.967013309457059,1.033799918212316
238,2024-11-18 12:48:17.171486,V000,Truck C,8,2024-12-05 12:48:17.169475,R004,882,Mountainous,1049.998764775796,455.95519107650705,9743.956034276487,2.302855160606366,1.0387105679846758
239,2025-03-27 12:48:17.171486,V003,Truck C,8,2025-04-17 12:48:17.169475,R001,781,Hilly,664.767495217481,235.27196498966742,5930.327307163888,2.825527874715868,1.1763093198758003
240,2025-06-11 12:48:17.171486,V007,Truck B,5,2025-02-01 12:48:17.169475,R004,882,Mountainous,800.3487326776451,449.1207635121817,10312.73588411103,1.782034583346394,0.8917463108150689
241,2024-12-14 12:48:17.171486,V006,Truck C,6,2025-01-15 12:48:17.169475,R004,882,Mountainous,830.384191025683,483.00157045248716,10774.725282168722,1.7192163376358376,1.1306473382009954
242,2024-11-05 12:48:17.171486,V002,Truck C,4,2024-12-22 12:48:17.169475,R004,882,Mountainous,910.4706370307517,357.7962740180088,7530.140193800605,2.5446621531473115,1.12152195619339
243,2025-02-28 12:48:17.171486,V001,Truck A,5,2025-03-17 12:48:17.169475,R003,799,Hilly,750.1211329724066,319.67456330402206,7546.384929860742,2.3465149219865027,0.9455238564563734
244,2024-11-10 12:48:17.171486,V009,Truck C,8,2025-07-28 12:48:17.169475,R004,882,Mountainous,876.0662085770622,402.0226141085851,8696.937516776157,2.179146589849394,1.0966565807344169
245,2025-05-22 12:48:17.171486,V005,Truck A,3,2025-09-03 12:48:17.169475,R001,781,Hilly,777.7586819444964,313.95756009128695,6043.11842829111,2.4772733031762435,1.0270909271724218
